,gpt-4o,Tiny Llama Unsloth,aya-23-8B,Llama & Assistant,Llama 3 Unsloth,Meta-Llama-3-8B-Instruct,Llama 2 Unsloth,mistral unsloth,mistral-7B-instruct-v0.3,Llama 3 ORPO
35,0.7239893264607736,0.1118210862619808,0.314486450317832,0.3306463326071169,0.4259259259259259,0.2017460317460317,0.3306463326071169,0.2909222948438635,0.3826465482026143,0.4004377776347131
36,0.6897020443671161,0.0,0.3766111707841031,0.8132201806290875,0.6681190994916486,0.0632911392405063,0.8790182739762572,0.7559458968772695,0.3240485383342526,0.2354430379746835
37,0.8199459164059851,0.0632911392405063,0.6118189102564102,0.5446511014378049,0.669870356190426,0.0462962962962963,0.5574353939478945,0.7262675159235668,0.6267179969522643,0.4583701847484276
38,0.7017173423423423,0.043859649122807,0.2252252252252252,0.616925669350309,0.6289424860853432,0.0869565217391304,0.616925669350309,0.4481481481481482,0.4018018018018018,0.0862068965517241
39,0.8145050860719875,0.0533807829181494,0.4820284397482014,0.7039999999999998,0.8706197183098592,0.598404255319149,0.572318339100346,0.8563259159697332,0.6602112676056339,0.6995145476030789
40,0.4820284397482014,0.0602409638554216,0.4226245135336044,0.4928991318952709,0.4399026257897111,0.3572995714088703,0.3701547033851401,0.4356874530428249,0.356974138861894,0.3357830278305012
41,0.6523962287939707,0.0395256916996047,0.6196359970574613,0.6982872200263505,0.7409972299168975,0.0787401574803149,0.6982872200263505,0.7439731224065237,0.703851261620186,0.2994791666666667
42,0.7087053571428572,0.4732510288065843,0.4604604604604604,0.7279497663551402,0.8327617741197989,0.0442477876106194,0.7279497663551402,0.8251217578434704,0.5067567567567568,0.0
43,0.6410596026490065,0.0331125827814569,0.4208333333333333,0.7064724037763254,0.9224489795918368,0.0967741935483871,0.7506671307576284,0.91031149301826,0.5413417803768681,0.0967741935483871
44,0.7017173423423423,0.0462962962962962,0.4604604604604604,0.8327617741197989,0.8251217578434704,0.0,0.7282110091743119,0.8251217578434704,0.3321428571428571,0.0
45,0.6850373641304348,0.0851063829787234,0.3889326256444116,0.5281864364189327,0.5851698962882096,0.1980674342105263,0.6683534954285943,0.6735795578770785,0.6503438024531311,0.524885425199814
46,0.81702034150343,0.0674373795761079,0.6819664031620554,0.8057029028542633,0.962160494685826,0.5153229376016843,0.8057029028542633,0.9823143418467584,0.7462098145299536,0.7184282365334016
47,0.3314211820371183,0.125,0.2559726962457338,0.3765804426267954,0.6173010380622838,0.2663230240549828,0.3675518134715025,0.6886035754567571,0.3244207974137931,0.3331891972429519
48,0.9993141289437586,0.0588235294117647,0.6802398989898991,0.8979985955056179,0.7853703279064436,0.7853703279064436,0.8979985955056179,0.7853703279064436,0.7853703279064436,0.7853703279064436
49,0.6865985740565894,0.1227897838899803,0.5326705967556489,0.079375646925615,0.6447548028708766,0.4846033542067084,0.0353140895299267,0.6757994324429387,0.4985545024175709,0.5135628773379828
50,0.5705206201721881,0.1263001485884101,0.3284143518518518,0.400992685475444,0.476456310939935,0.5210534006563288,0.4511963705367854,0.6377008506616256,0.5164025119617225,0.3701507918981206
51,0.6326241134751773,0.0354609929078014,0.4981161347517729,0.6347955520532352,0.8565647482014387,0.4445422535211268,0.6347955520532352,0.8565647482014387,0.3758169934640523,0.0347222222222222
52,0.8069104338568006,0.0714285714285714,0.4267942583732056,0.8166422677668352,0.8561105175688509,0.2113744075829383,0.8633814102564104,0.7993412297045515,0.737022986778846,0.210377358490566
53,0.5523955147808359,0.1395348837209302,0.1754716981132075,0.7227458428899083,0.7145928899082569,0.0691244239631336,0.7227458428899083,0.7227458428899083,0.3135967394996037,0.0691244239631336
54,0.6641824762904392,0.1160990712074303,0.4848390600315955,0.7760603784266337,0.9160933511146588,0.5454495826863355,0.7948550439459531,0.9999980003759292,0.6130248638706297,0.7124368364123619
55,0.607670285745152,0.1000912884715701,0.6206029489204845,0.5666928104575163,0.6440137590288513,0.1379310344827586,0.5948583543232808,0.6933074566859223,0.503781084880508,0.2178899082568807
56,0.8972972972972975,0.0,0.3472222222222222,0.8251217578434704,0.9996243425995492,0.0,0.9004504504504506,0.9996243425995492,0.6004008746355685,0.2977594339622642
57,0.6568655169164076,0.0,0.474624060150376,0.8436109345200256,0.9997724169321802,0.426731078904992,0.146484375,0.8436109345200256,0.5725190839694658,0.6619183285849952
58,0.6590249380989927,0.1079545454545454,0.4938588707794331,0.718130284580001,0.9084512061403508,0.4825680272108842,0.7331878878325511,0.8720989279022975,0.5334043772806428,0.5948201586872933
59,0.4865925246189905,0.1179487179487179,0.366514108431727,0.7745533872719638,0.7898295949200134,0.3829364898028817,0.7610458609079298,0.5390393863533766,0.4626839049579619,0.4455083143320971
60,0.9054545454545456,0.1376146788990825,0.4523364485981308,0.8211575489862951,0.8211575489862951,0.09009009009009,0.8211575489862951,0.8211575489862951,0.782267115600449,0.09009009009009
61,0.7498183379574581,0.0696378830083565,0.6211699164345404,0.6205865714731585,0.8224705152079456,0.5113002843863145,0.3490499194847021,0.8089136490250698,0.7519069684253062,0.5435364160007286
62,0.56747552149851,0.0,0.2920471841704718,0.8630595523581134,0.8630595523581134,0.3975340136054421,0.8630595523581134,0.8630595523581134,0.3975340136054421,0.0680272108843537
63,0.692615302585977,0.3791052844979051,0.566114359974009,0.8781784743323204,0.939426106012875,0.6127450980392157,0.8781784743323204,0.8781784743323204,0.7407095069432732,0.566114359974009
64,0.6498677914882901,0.1678696412948381,0.3619561031959954,0.7267487147530769,0.4703993055555555,0.4088241631494226,0.6252830188679246,0.8548262100833641,0.4818702290076337,0.444699857965164
65,0.5289115646258503,0.1239669421487603,0.4067226890756303,0.5717658964412212,0.65599173553719,0.0413223140495867,0.5717658964412212,0.8220833333333335,0.5245403946702648,0.560374149659864
66,0.5178360101437025,0.0828729281767955,0.3299156029852829,0.4483430799220272,0.9293241279069766,0.4478378378378378,0.722862382781411,0.9934866680236109,0.5908798972382787,0.4847826086956521
67,0.8112399007056893,0.0528169014084507,0.355009746588694,0.6748341287393784,0.7805325987144168,0.4230071819668634,0.6479240282685513,0.7615376640303326,0.559896972347767,0.5126164175871778
68,0.6203842379796518,0.0187265917602996,0.6099098287904708,0.6167885110700627,0.8130434114719346,0.055350553505535,0.6567924440731459,0.8506264889213709,0.5769675925925926,0.345940959409594
69,0.8888514083319278,0.0609756097560975,0.7060806289729006,0.4940562562786025,0.8549464133949956,0.4545960215519315,0.3947291128193078,0.6723718490657187,0.7392049267461264,0.5439024390243904
70,0.7911648197362482,0.1520334928229665,0.8086934773909562,0.7889150411672933,0.6693312532412878,0.7662544320560467,0.8493321631332107,0.9077349243554228,0.7938023079414321,0.6391580950115938
71,0.4726890756302521,0.1239669421487603,0.4726890756302521,0.7361111111111112,0.742296918767507,0.040650406504065,0.7361111111111112,0.7361111111111112,0.4726890756302521,0.040650406504065
72,0.6507797481974269,0.1287553648068669,0.1594516448632145,0.734643041399222,0.6602490767501605,0.4227272727272727,0.7055938651928562,0.733116962239628,0.5515191152862835,0.6238788998901973
73,0.747261846421993,0.1104972375690607,0.5809957924263673,0.8600181831697039,0.8684310448227283,0.580908241064491,0.8600181831697039,0.9294018770135872,0.6380911466508845,0.6984081976094147
74,0.7991622574955908,0.0,0.4018018018018018,0.8327617741197989,0.9996243425995492,0.0442477876106194,0.8327617741197989,0.8251217578434704,0.7080965909090909,0.0
75,0.6090778220001694,0.0835073068893528,0.4593295218295218,0.5861393491466333,0.5902048319327732,0.4850209583299087,0.4300394054964965,0.6630348297014964,0.574195927165466,0.5632714895290029
76,0.5087400468384076,0.0788288288288288,0.4777802545189268,0.1506563245823389,0.4288862781124675,0.1490825688073394,0.1506563245823389,0.4319137106638496,0.381455270958757,0.3292392471862887
77,0.7954377736597844,0.1201923076923077,0.6073625622497802,0.6320938974056604,0.7300037202380952,0.5707214323328068,0.5002165960723912,0.7453648325358851,0.6538784067085953,0.4609813084112149
78,0.7855973268723875,0.0889679715302491,0.5922951044932732,0.4759596359319352,0.8582238152130626,0.4985900577522195,0.7488193624557261,0.8581560283687943,0.6747982009352753,0.6672597864768685
79,0.4635437551316568,0.0765306122448979,0.3502654478057362,0.5688775510204082,0.6652824625688564,0.2818181818181818,0.4755526607050158,0.7751276776375846,0.4151271337638271,0.2644536617639574
80,0.6332458799101348,0.078125,0.5713875267461525,0.490635697997377,0.5332198803962942,0.53513264608224,0.5105783367738955,0.5960779516546808,0.5254443462756248,0.5236829220311328
81,0.8031386030866641,0.0230414746543778,0.5769944341372912,0.995101155528963,0.9555907598960436,0.6936686934389139,0.995101155528963,0.9999530428249436,0.64961195745904,0.7291487262991435
82,0.7393887207563997,0.0916230366492146,0.6757257930346052,0.773640979689367,0.8047687297878725,0.436021164021164,0.7778228228228229,0.7861294798205274,0.6552366873413246,0.7592905405405403
83,0.840561224489796,0.0657894736842105,0.4046474358974359,0.9799382716049384,0.9990234375,0.0,0.9799382716049384,0.8301839254220206,0.754985754985755,0.0
84,0.7430375465103168,0.3802605552145147,0.6072487515605492,0.6534447583176396,0.8224705152079456,0.0277777777777777,0.6534447583176396,0.8704894682320441,0.7395201323772753,0.1753472222222222
85,0.8972972972972975,0.0,0.6004008746355685,0.9004504504504506,0.9996243425995492,0.0442477876106194,0.9004504504504506,0.9996243425995492,0.5402650356778795,0.0
86,0.8200597312095569,0.0,0.4807692307692308,0.9799382716049384,0.9799382716049384,0.6859756097560975,0.9799382716049384,0.9799382716049384,0.4807692307692308,0.783572688334593
87,0.9054545454545456,0.0,0.4091743119266054,0.810254699143588,0.9996243425995492,0.0442477876106194,0.9004504504504506,0.9996243425995492,0.5402650356778795,0.0
88,0.5493599332957305,0.1063829787234042,0.1608679386457164,0.5151959477472674,0.4533256736338454,0.4700998028335061,0.4396776631799674,0.3959642857142857,0.5451581769436997,0.4329324284978386
89,0.5241015962884328,0.0657894736842105,0.369321922317314,0.5662393162393162,0.7048633184996821,0.3388734076433121,0.5662393162393162,0.6384615384615385,0.5241015962884328,0.3318903318903318
90,0.7170781893004116,0.0826446280991735,0.546706487473038,0.6453252032520325,0.5202408832385413,0.08,0.6453252032520325,0.5033238366571701,0.5289115646258503,0.08
91,0.9054545454545456,0.0,0.3472222222222222,0.9004504504504506,0.9996243425995492,0.0446428571428571,0.9004504504504506,0.9996243425995492,0.611317254174397,0.0
92,0.7122380564367803,0.0830258302583025,0.5780853658031402,0.6866528514939418,0.891504329004329,0.5708357085851101,0.6097530375434234,0.899274798071692,0.6276515151515152,0.6744801512287335
93,0.6612629147439912,0.117408906882591,0.6684434162131705,0.5016339869281046,0.7115800849974956,0.573834785353946,0.4975356552009815,0.7902086487006674,0.6050854600240186,0.4615463265913146
94,0.4743490590358338,0.0898876404494382,0.4029426881430052,0.4328307855849319,0.7436583871423859,0.1764557933891955,0.570300149380845,0.5755685110379428,0.3805763417629995,0.4029159873315717
95,0.6588377927700522,0.1455188904415147,0.6101232735518448,0.6007861007900015,0.7721815040634881,0.6328034001674804,0.595987434869278,0.7144939397053283,0.6631970260223048,0.663404706144753
96,0.6199283461432465,0.087527352297593,0.2299825579810863,0.557286995515695,0.8401448457733635,0.4734741573033707,0.120642006802721,0.9045012889153284,0.4589205076300218,0.4694023924793155
97,0.7687074829931974,0.0561797752808988,0.1704545454545454,0.7853703279064436,0.8819444444444444,0.0543478260869565,0.7853703279064436,0.7853703279064436,0.1724137931034482,0.0543478260869565
98,0.6384477459016394,0.0,0.5979022510291669,0.7388837662005022,0.8087293388429752,0.0411522633744856,0.7388837662005022,0.7621191135734071,0.6291547958214626,0.1229508196721311
99,0.6658490659531242,0.0930232558139534,0.4276304963138493,0.6930787589498807,0.7229483652715394,0.5246025982409426,0.6485452322049468,0.7512531897498576,0.2855504240997314,0.4877222222222223
100,0.4962015766058745,0.0366300366300366,0.0757575757575757,0.3775290215588723,0.5293321703345859,0.0892857142857142,0.3432625067240452,0.6063113176547905,0.3075241085445166,0.4363123993558776
101,0.6362456747404844,0.0826446280991735,0.6309874460236209,0.6310013717421126,0.4818512088477366,0.3049180327868852,0.6948388367969031,0.8587962962962963,0.8175396358817876,0.4393913730803974
102,0.414833100783514,0.0226244343891402,0.2241715399610136,0.7876461988304095,0.5258612324114508,0.0649350649350649,0.7876461988304095,0.6903024958580515,0.3555793991416309,0.1716738197424892
103,0.748730931002202,0.1099706744868035,0.2861538461538461,0.6686615695397684,0.6726457399103138,0.6882637638281451,0.6709296549490565,0.5463194256908813,0.663829386622109,0.6205777413159005
104,0.5570092489442731,0.0773993808049535,0.3142167011732229,0.6148558266629471,0.7153250284746531,0.1661631419939577,0.6071940718135644,0.7500714222925458,0.3304541925465838,0.371807648131883
105,0.5223936865386548,0.073170731707317,0.2328115712304339,0.4889104402091415,0.8833333333333334,0.35260663507109,0.4889104402091415,0.7288085937500002,0.3530369484316853,0.4210567545337041
106,0.5756890618123135,0.1304347826086956,0.5032197553593837,0.5400902168147489,0.6367615774832269,0.1349813934720229,0.5002983054008386,0.5986660159427364,0.3752781269194316,0.1289398280802292
107,0.75039941902687,0.0699300699300699,0.6690349466514646,0.8556781920935548,0.9251499737329698,0.5038180690882573,0.7486810551558755,0.8319370958259847,0.6693121693121693,0.7150923226433432
108,0.5892238121577286,0.1354120662460567,0.4381311772140291,0.5649868558898363,0.6717082429542606,0.4598052418197423,0.6103476233880963,0.703368560687959,0.413164564560894,0.533374697084968
109,0.472244008714597,0.0590551181102362,0.0617283950617283,0.4172335600907028,0.4597983771821982,0.0957854406130268,0.48720354067446,0.7305278884462151,0.4081878096887477,0.362787356321839
110,0.6618785961187371,0.1520320772345063,0.5009393325541478,0.575348504386222,0.6235994334988618,0.5785945945945945,0.6304287561826063,0.6245353542338485,0.4740011397908252,0.549367088607595
111,0.8176206509539844,0.0,0.09009009009009,0.9004504504504506,0.9996243425995492,0.0446428571428571,0.9004504504504506,0.9996243425995492,0.611317254174397,0.3571428571428571
112,0.6087283214554252,0.0961538461538461,0.4123260863195818,0.7711945603461599,0.9424455137447136,0.5195051291047238,0.848964249469703,0.9577892919431852,0.6074731034482759,0.5935840592301967
113,0.5709702776774522,0.100502512562814,0.4679365760908458,0.3549234416042027,0.4394149484536083,0.5808080808080808,0.3475063834705133,0.5239419390401625,0.548102714651429,0.5760492876395842
114,0.703588662710078,0.0,0.5814147480814148,0.7410096046459682,0.999851851851852,0.0641025641025641,0.7410096046459682,0.939426106012875,0.7253741344650435,0.1612903225806451
115,0.526948669201521,0.0943396226415094,0.078125,0.594315245478036,0.93193893129771,0.1286764705882353,0.6180615369891855,0.9959418712734364,0.4818702290076337,0.4102941176470588
116,0.5808017215723084,0.1206434316353887,0.4046971717793509,0.2781556819485649,0.514140841521794,0.3147576444892473,0.3792130054756317,0.4562710837711098,0.4590027700831024,0.4064022990208423
117,0.560374149659864,0.12,0.368595041322314,0.3836734693877551,0.0,0.0,0.3613465160075328,0.4726890756302521,0.3779661016949152,0.0390625
118,0.8599235852953324,0.0561797752808988,0.674511316872428,0.7389513108614232,0.8719099813432835,0.6601066010660107,0.7432835820895521,0.8864468864468864,0.6816449814126394,0.7357856722936088
119,0.7361111111111112,0.0632911392405063,0.3362573099415205,0.864795918367347,0.864795918367347,0.0,0.864795918367347,0.864795918367347,0.7270233196159123,0.8437033349925335
120,0.7644074143418835,0.045662100456621,0.4210168051195782,0.4259009907938191,0.6135058615472069,0.5061224489795918,0.36640382136629,0.6128767751340167,0.5941971616232701,0.5530891171958533
121,0.5944469905285671,0.0951949229374433,0.5382339015151515,0.6164766970319613,0.719480061498811,0.4133369256027922,0.6800784850230415,0.7678870628911372,0.5867190422745978,0.486442895799793
122,0.3595690363895981,0.0761421319796954,0.2714445153061224,0.7321023647554259,0.7493567251461988,0.1485148514851485,0.7748538011695907,0.8922782735385176,0.3010054728267787,0.3109605911330049
123,0.6043147136264544,0.0247524752475247,0.4906523308994624,0.7323529411764707,0.8189993815087843,0.524710086299892,0.7323529411764707,0.7323529411764707,0.4674460794194718,0.6014370245139476
124,0.6252100840336133,0.0922818791946308,0.4644271593066749,0.6064486020957955,0.8364081632653061,0.5510814771619952,0.6218014916810097,0.7184826641594411,0.6002603510540019,0.5392165340712556
125,0.5817391304347826,0.0865800865800865,0.4099025974025974,0.5190613026819924,0.4404131630852277,0.0627615062761506,0.5190613026819924,0.4956268221574343,0.5395299145299145,0.4365834834062258
126,0.6050041549489924,0.1175285426460711,0.3887228341461276,0.4827782684689629,0.5868778254876713,0.4602721693740144,0.3040608544250043,0.7523879012737786,0.5144338845898392,0.576318490509408
127,0.6245461147421931,0.1281300111015172,0.6336152712035384,0.7571114619122792,0.6672332745739948,0.6634078212290503,0.6782293923155853,0.8565133731341158,0.6188374681933843,0.5189114391143912
128,0.485126253891387,0.0446428571428571,0.4406130268199233,0.5747427175998604,0.317948717948718,0.0,0.5747427175998604,0.6784188034188035,0.317948717948718,0.0
129,0.3234782608695652,0.1704545454545454,0.3912280701754387,0.5120772946859904,0.5120772946859904,0.0,0.5120772946859904,0.6015971606033719,0.5120772946859904,0.4330434782608695
130,0.7274513947590872,0.1026392961876832,0.6488780418711831,0.4555996472663139,0.6488817570955772,0.4418443599819622,0.46465934858792,0.4648975992513407,0.5419075144508669,0.472079772079772
131,0.8196800000000002,0.033003300330033,0.6130274752339774,0.8331275167785235,0.8668788476480785,0.4166666666666666,0.7708192684960883,0.9011699066568752,0.7062853414528055,0.4666735880398671
132,0.4509795695767084,0.1586055276381909,0.2646921641791045,0.6346822871755227,0.6724489795918367,0.050251256281407,0.6346822871755227,0.732448866777225,0.324234693877551,0.050251256281407
133,0.4110599078341013,0.045045045045045,0.2895642201834862,0.6247087876246389,0.5793659410455458,0.2271604938271605,0.6218692022263451,0.4020999192338756,0.437563681648364,0.4862419401915781
134,0.6847545219638244,0.0238095238095238,0.437563681648364,0.528169014084507,0.5027454780361755,0.0669642857142857,0.528169014084507,0.5503634475597092,0.4981118791602661,0.63010101010101
135,0.6763147248518644,0.1135371179039301,0.418401229061354,0.5436885937386322,0.6553588987217305,0.4757017955492503,0.5290791804676855,0.5978388225912039,0.5096505928114693,0.4799340576861218
136,0.5564758012118282,0.066079295154185,0.4052170574660841,0.4881617977528089,0.5026471967158752,0.1626898047722342,0.4618047298189985,0.6733990273927001,0.560428849902534,0.6697322892005098
137,0.5625,0.0,0.1020408163265306,0.8861997310842195,0.8993827160493828,0.600907029478458,0.8861997310842195,0.8993827160493828,0.1941747572815534,0.6592637054821929
138,0.2427184466019417,0.1020408163265306,0.7666666666666667,0.5115685096153847,0.470188075230092,0.4263888888888889,0.612864077669903,0.555775708341589,0.3576923076923077,0.4611459968602825
139,0.7093444018731375,0.021551724137931,0.5543177969877908,0.7466102142028068,0.6521739130434783,0.4328198326872066,0.7688164405615929,0.788399083006973,0.582625679347826,0.5792207792207793
140,0.6027355021125308,0.1562949328176905,0.4278843794209478,0.5672846678422763,0.8106151150709304,0.5178348982680793,0.6954027467944963,0.9343966345231296,0.4589721402256693,0.4754804482074791
141,0.6996453900709221,0.0,0.4508928571428571,0.8026180852989082,0.9350389510876506,0.1799687010954616,0.8026180852989082,0.8693136070853461,0.6102793100429035,0.6816901408450705
142,0.5993553379530234,0.0963222416812609,0.5111546552987996,0.3916105141747101,0.8248472893477838,0.5291433189655173,0.5740857712765957,0.8763108295708524,0.4883761138751823,0.4050280581601735
143,0.6649630274032188,0.3816326530612244,0.4259690453362553,0.7884933774834437,0.7884933774834437,0.0974025974025974,0.7884933774834437,0.7450331125827815,0.6291946308724832,0.3134587168200614
144,0.6405325443786982,0.0728155339805825,0.2397959183673469,0.6706432573029212,0.795242537313433,0.2059849704777241,0.6772832895534451,0.7152709359605911,0.4398167089436216,0.46875
145,0.5818965517241379,0.0684931506849315,0.7483456874272245,0.3476899579992364,0.7863179571128824,0.1186440677966101,0.4074369961507734,0.5003276678504989,0.6140035736908284,0.2357094537459834
146,0.8308289506636615,0.0,0.4403453689167974,0.8590521694214875,0.8590521694214875,0.0763358778625954,0.8590521694214875,0.8523928502786854,0.6518892630003741,0.6568655169164076
147,0.6502639782220512,0.0965665236051502,0.3314279155188246,0.504360334442147,0.8348944481638219,0.4915631705572533,0.523850061088737,0.8204168193957166,0.4423533091781142,0.4915631705572533
148,0.7685031376891843,0.0,0.7400946448281549,0.6112083333333334,0.5732142857142857,0.4194352159468439,0.5369019412229289,0.8193557046979866,0.6598786588905166,0.4530172996350858
149,0.8083621362582888,0.1188589540412044,0.5904009663408158,0.6521353889774942,0.7081051905270656,0.5341258137909436,0.63130891965087,0.8334538538064749,0.6510969568294409,0.5486089030206677
150,0.8466372282608694,0.0549450549450549,0.66167290886392,0.7853703279064436,0.6400966183574879,0.7471655328798186,0.7853703279064436,0.8819444444444444,0.7471655328798186,0.7471655328798186
151,0.7446153846153847,0.0,0.6847545219638242,0.9299633936261844,0.9997724169321802,0.7446153846153847,0.9299633936261844,0.9997724169321802,0.6901041666666667,0.6901041666666667
152,0.5985629931740318,0.1386321626617375,0.555142943033627,0.7352390096478915,0.8444271784520415,0.5059294990723562,0.028735632183908,0.8927403745553463,0.5447832510421415,0.5509528753631082
153,0.4737654320987654,0.0,0.4680790960451977,0.7340976331360949,0.7299501888810885,0.1104972375690607,0.0852272727272727,0.5710416958490919,0.2247191011235954,0.2772207148755456
154,0.7560237457804679,0.0,0.484698313336811,0.7488193624557261,0.6964028776978417,0.0680272108843537,0.7488193624557261,0.7488193624557261,0.5319148936170213,0.1027397260273972
